,Unnamed: 0,date,prix,chambres,salles_de_bain,m2_habitable,m2_Lot,étages,vue_sur_l-eau,vue,condition,état,m2_above,m2_cave,yr_renovated,zipcode,lat,long,m2_habitable15,m2_lot15
3149,3149,20141023T000000,402500.0,4,1.0,423.33,1210.0,1.5,0,0,3,7,423.33,0.0,1903,98122,47.61,-122.31,473.33,1616.0
3150,3150,20150420T000000,426000.0,3,1.5,460.0,2400.0,1.0,0,0,3,7,360.0,100.0,1948,98106,47.53,-122.35,406.67,2400.0
3151,3151,20140905T000000,389000.0,3,2.5,573.33,1505.0,2.0,0,0,3,7,573.33,0.0,2005,98065,47.54,-121.88,740.0,1539.33
3152,3152,20140707T000000,670000.0,6,3.0,1350.0,12057.0,2.0,0,0,4,8,873.33,476.67,1970,98027,47.47,-122.02,1220.0,14291.33
3153,3153,20140521T000000,1506000.0,4,3.25,1220.0,1933.33,2.5,0,0,3,10,1120.0,100.0,1995,98112,47.63,-122.31,1080.0,1933.33
3154,3154,20140521T000000,288400.0,3,2.25,623.33,1076.67,2.0,0,0,3,7,623.33,0.0,1997,98056,47.49,-122.17,540.0,1121.0
3155,3155,20150219T000000,700000.0,4,2.0,743.33,1545.0,1.5,0,0,5,7,503.33,240.0,1908,98103,47.68,-122.35,506.67,1545.0
3156,3156,20150331T000000,830000.0,4,3.0,673.33,2000.0,1.0,0,0,3,8,406.67,266.67,2015,98199,47.66,-122.4,466.67,2000.0
3157,3157,20140911T000000,1899000.0,2,2.75,1230.0,10681.33,2.0,1,4,3,12,1230.0,0.0,1989,98166,47.45,-122.37,770.0,8996.0
3158,3158,20141009T000000,350500.0,2,1.0,483.33,2126.67,1.0,0,0,3,7,483.33,0.0,1967,98115,47.69,-122.32,413.33,2126.67
3159,3159,20150503T000000,431000.0,3,1.75,543.33,3000.0,1.0,0,0,4,7,543.33,0.0,1956,98166,47.45,-122.36,533.33,3706.67
3160,3160,20141031T000000,485000.0,3,2.5,613.33,2750.0,1.0,0,1,3,8,446.67,166.67,1958,98177,47.78,-122.38,656.67,2640.0
3161,3161,20141010T000000,780000.0,3,1.5,540.0,2500.0,1.0,0,2,4,8,540.0,0.0,1949,98117,47.7,-122.38,813.33,2600.0
3162,3162,20140801T000000,720000.0,2,1.5,613.33,3000.0,1.0,0,2,3,8,446.67,166.67,1957,98136,47.53,-122.39,626.67,2520.0
3163,3163,20150220T000000,415000.0,3,1.0,453.33,24538.67,1.0,0,0,3,7,453.33,0.0,1971,98072,47.75,-122.12,680.0,16988.33
3164,3164,20140620T000000,480000.0,4,1.0,693.33,1833.33,1.0,0,0,3,7,346.67,346.67,1941,98117,47.68,-122.39,426.67,1333.33
3165,3165,20140916T000000,452250.0,4,2.25,850.0,3333.33,1.0,0,0,4,7,520.0,330.0,1979,98028,47.77,-122.26,813.33,3333.33
3166,3166,20150406T000000,316000.0,3,2.5,850.0,2723.33,2.0,0,0,3,8,850.0,0.0,1985,98023,47.31,-122.34,613.33,2941.0
3167,3167,20141010T000000,700000.0,2,1.0,386.67,5878.33,1.0,1,4,3,6,386.67,0.0,1945,98178,47.51,-122.25,503.33,4374.0
3168,3168,20140729T000000,285000.0,4,2.0,586.67,1833.33,1.0,0,1,3,7,260.0,326.67,2004,98118,47.52,-122.26,503.33,1833.33
3169,3169,20140918T000000,575000.0,3,1.75,573.33,1350.0,1.0,0,0,5,7,286.67,286.67,1906,98115,47.68,-122.31,573.33,1470.0
3170,3170,20140722T000000,590000.0,3,2.25,766.67,4143.33,1.0,0,2,4,8,526.67,240.0,1960,98166,47.44,-122.35,833.33,4143.33
3171,3171,20150226T000000,587500.0,4,1.75,833.33,6956.0,1.0,0,2,3,8,533.33,300.0,1956,98166,47.43,-122.34,723.33,5008.67
3172,3172,20140922T000000,364000.0,4,2.25,583.33,3423.33,1.5,0,0,4,8,583.33,0.0,1968,98155,47.76,-122.31,583.33,3375.67
3173,3173,20141217T000000,490000.0,3,2.5,630.0,3396.67,2.0,0,0,3,8,630.0,0.0,1986,98074,47.65,-122.06,693.33,3264.67
3174,3174,20140505T000000,410000.0,3,2.25,600.0,12234.67,1.0,0,0,4,8,453.33,146.67,1978,98027,47.47,-122.01,910.0,12134.67
3175,3175,20141028T000000,520000.0,3,2.5,720.0,1432.33,2.0,0,0,3,9,720.0,0.0,1999,98029,47.55,-122.01,720.0,1322.67
3176,3176,20141008T000000,389000.0,3,1.0,460.0,2197.0,1.0,0,0,4,7,460.0,0.0,1947,98133,47.72,-122.35,536.67,2198.0
3177,3177,20141118T000000,450000.0,2,1.0,393.33,2000.0,1.0,0,0,3,7,393.33,0.0,1910,98119,47.65,-122.37,533.33,2000.0
3178,3178,20141205T000000,325000.0,3,2.5,850.0,1413.33,2.0,0,0,3,7,850.0,0.0,2006,98031,47.4,-122.17,850.0,1413.33
3179,3179,20150313T000000,660000.0,2,1.0,356.67,1666.67,1.0,0,0,3,7,356.67,0.0,1924,98103,47.66,-122.34,466.67,1333.33
3180,3180,20140620T000000,850000.0,3,2.25,956.67,2723.33,2.0,0,0,3,10,750.0,206.67,1995,98136,47.54,-122.38,436.67,2723.33
3181,3181,20140806T000000,285000.0,3,2.5,646.67,3291.33,2.0,0,0,3,7,646.67,0.0,1990,98042,47.38,-122.11,620.0,2958.33
3182,3182,20141211T000000,395000.0,2,1.0,290.0,1040.33,1.0,0,0,4,7,290.0,0.0,1923,98107,47.67,-122.37,523.33,592.33
3183,3183,20140717T000000,440000.0,3,2.0,516.67,800.33,2.0,0,0,3,7,516.67,0.0,1996,98103,47.65,-122.35,516.67,1148.67
3184,3184,20150313T000000,249000.0,3,1.75,466.67,1882.67,1.5,0,0,5,6,466.67,0.0,1917,98056,47.51,-122.2,773.33,3140.0
3185,3185,20150227T000000,635000.0,3,1.75,403.33,1466.67,1.5,0,0,4,8,403.33,0.0,1930,98105,47.66,-122.29,673.33,1250.0
3186,3186,20140811T000000,515000.0,3,2.5,1143.33,16331.0,2.0,0,0,3,9,1143.33,0.0,2001,98001,47.26,-122.27,820.0,12085.33
3187,3187,20150130T000000,1400000.0,3,3.25,1006.67,2024.33,2.0,0,0,4,9,1006.67,0.0,1954,98112,47.63,-122.29,1006.67,2566.67
3188,3188,20150304T000000,200000.0,2,1.0,316.67,2700.0,1.0,0,0,3,6,316.67,0.0,1955,98166,47.46,-122.35,540.0,2543.33
3189,3189,20140506T000000,1135000.0,4,2.75,1123.33,2701.0,1.0,0,3,3,9,656.67,466.67,2014,98136,47.52,-122.38,706.67,2120.0
3190,3190,20141117T000000,445000.0,4,1.0,486.67,1533.33,1.0,0,2,3,6,260.0,226.67,1946,98126,47.57,-122.38,520.0,1533.33
3191,3191,20140707T000000,555000.0,3,1.5,580.0,1400.0,1.5,0,0,4,7,546.67,33.33,1920,98117,47.68,-122.36,553.33,1250.0
3192,3192,20140924T000000,537000.0,4,2.0,573.33,2137.67,1.0,0,0,4,7,286.67,286.67,1950,98116,47.57,-122.4,426.67,2137.67
3193,3193,20150127T000000,315000.0,3,1.75,493.33,2500.0,1.0,0,0,4,7,493.33,0.0,1968,98055,47.46,-122.19,493.33,2500.0
3194,3194,20150129T000000,805000.0,5,2.5,1106.67,2422.0,2.0,0,0,3,9,1106.67,0.0,2000,98075,47.59,-122.05,1020.0,3423.0
3195,3195,20140826T000000,414000.0,4,2.5,1163.33,3010.0,1.5,0,0,4,8,1163.33,0.0,1969,98023,47.32,-122.39,846.67,2800.0
3196,3196,20140815T000000,375000.0,2,1.5,386.67,549.33,2.0,0,0,3,7,386.67,0.0,2002,98144,47.59,-122.29,486.0,783.67
3197,3197,20150304T000000,401000.0,4,1.75,1003.33,4174.33,1.0,0,0,3,8,593.33,410.0,1952,98125,47.71,-122.32,680.0,2520.0
3198,3198,20150128T000000,210000.0,3,1.0,343.33,1527.67,1.0,0,0,3,7,343.33,0.0,1967,98198,47.42,-122.33,576.67,2674.33
3199,3199,20140722T000000,365000.0,2,1.0,326.67,1703.33,1.0,0,0,4,7,260.0,66.67,1939,98115,47.7,-122.31,476.67,1703.33
3200,3200,20150224T000000,178000.0,5,1.5,663.33,6066.67,1.0,0,0,3,7,663.33,0.0,1960,98178,47.49,-122.26,620.0,2886.0
3201,3201,20140520T000000,710000.0,2,1.0,596.67,1333.33,1.0,0,0,4,7,346.67,250.0,1923,98112,47.64,-122.3,436.67,1333.33
3202,3202,20140509T000000,255000.0,2,1.0,270.0,2660.0,1.0,0,0,1,6,270.0,0.0,1928,98146,47.49,-122.34,480.0,2660.0
3203,3203,20141204T000000,528000.0,5,2.25,980.0,12669.67,1.0,0,0,3,8,566.67,413.33,1977,98077,47.77,-122.08,873.33,12766.67
3204,3204,20150407T000000,537000.0,4,4.25,1627.67,8680.0,2.0,0,3,3,10,1286.33,341.33,2006,98092,47.26,-122.22,1245.33,3290.0
3205,3205,20140804T000000,442000.0,4,1.5,453.33,2036.67,1.0,0,0,3,7,336.67,116.67,1955,98116,47.58,-122.4,506.67,2036.67
3206,3206,20150414T000000,375000.0,3,1.75,456.67,6516.67,1.0,0,0,3,7,456.67,0.0,2006,98014,47.7,-121.91,476.67,5850.0
3207,3207,20141121T000000,637250.0,4,2.5,706.67,1073.33,2.0,0,0,3,9,706.67,0.0,2005,98052,47.67,-122.08,706.67,1182.33
3208,3208,20150330T000000,427500.0,3,1.75,413.33,2400.0,1.0,0,0,5,7,413.33,0.0,1942,98136,47.51,-122.39,546.67,2400.0
3209,3209,20150331T000000,700000.0,4,2.5,923.33,29766.0,2.0,0,0,3,8,923.33,0.0,2004,98053,47.66,-122.01,883.33,29766.0
3210,3210,20150319T000000,680000.0,3,1.75,553.33,1916.67,1.0,0,0,4,7,360.0,193.33,1909,98116,47.58,-122.38,686.67,1853.33
3211,3211,20140828T000000,393820.0,2,2.0,390.0,2750.33,1.0,0,0,3,7,390.0,0.0,1941,98115,47.69,-122.29,453.33,2266.0
3212,3212,20140820T000000,525000.0,4,2.75,823.33,2400.0,1.0,0,0,5,7,450.0,373.33,1940,98108,47.56,-122.32,500.0,2000.0
3213,3213,20150115T000000,505000.0,2,1.75,436.67,1272.0,1.0,0,0,2,7,370.0,66.67,1929,98117,47.68,-122.37,503.33,1272.0
3214,3214,20141111T000000,555565.0,3,2.0,556.67,3779.0,1.0,0,1,4,7,556.67,0.0,1959,98033,47.66,-122.19,736.67,3779.0
3215,3215,20141029T000000,650000.0,3,1.75,553.33,3606.33,1.0,0,0,4,7,413.33,140.0,1942,98177,47.7,-122.38,1036.67,3951.0
3216,3216,20140917T000000,632500.0,5,3.25,1166.67,2418.0,2.0,0,0,3,8,920.0,246.67,2005,98065,47.54,-121.88,940.0,2105.67
3217,3217,20140724T000000,269000.0,3,2.5,480.0,1266.67,2.0,0,0,3,7,480.0,0.0,2005,98038,47.36,-122.04,630.0,1273.0
3218,3218,20141125T000000,405000.0,4,2.75,786.67,2572.0,1.0,0,0,3,7,463.33,323.33,1978,98034,47.73,-122.22,720.0,2931.33
3219,3219,20140724T000000,845000.0,3,3.5,1153.33,5248.33,2.0,0,0,3,10,1153.33,0.0,1986,98077,47.73,-122.06,1116.67,4941.67
3220,3220,20140725T000000,234000.0,3,1.0,583.33,2940.0,1.0,0,0,4,7,583.33,0.0,1961,98032,47.36,-122.29,466.67,3200.0
3221,3221,20150422T000000,638000.0,4,1.75,490.0,1412.0,1.5,0,0,4,7,490.0,0.0,1946,98107,47.67,-122.4,493.33,1800.0
3222,3222,20140804T000000,290000.0,3,1.75,570.0,3650.0,1.0,0,0,3,7,353.33,216.67,1967,98045,47.47,-121.74,393.33,3650.0
3223,3223,20150225T000000,262000.0,1,0.75,173.33,4327.0,1.0,0,0,5,3,173.33,0.0,1920,98022,47.21,-122.0,446.67,4077.67
3224,3224,20150218T000000,270000.0,4,2.5,783.33,1945.0,2.0,0,0,3,8,783.33,0.0,2003,98042,47.35,-122.15,1003.33,1924.0
3225,3225,20141118T000000,875000.0,4,2.25,793.33,1625.33,2.0,0,0,4,9,746.67,46.67,1948,98117,47.68,-122.4,593.33,1519.67
3226,3226,20140717T000000,299000.0,3,2.25,640.0,2613.33,2.0,0,0,4,8,640.0,0.0,1982,98032,47.36,-122.28,723.33,2403.33
3227,3227,20150303T000000,551000.0,3,1.0,526.67,2000.0,1.0,0,0,5,7,526.67,0.0,1947,98027,47.53,-122.03,526.67,2000.0
3228,3228,20140916T000000,350000.0,3,2.75,1023.33,1760.0,2.0,0,1,3,7,786.67,236.67,1986,98166,47.45,-122.35,856.67,6327.67
3229,3229,20140604T000000,1901000.0,3,2.5,886.67,4455.67,2.0,0,2,3,10,886.67,0.0,1992,98004,47.65,-122.22,886.67,4455.67
3230,3230,20141027T000000,511718.0,2,1.75,566.67,1666.67,1.0,0,0,3,6,283.33,283.33,1915,98117,47.68,-122.36,563.33,1666.67
3231,3231,20141010T000000,965000.0,4,3.25,1670.0,16407.33,2.0,0,0,5,9,1236.67,433.33,1978,98027,47.55,-122.09,1046.67,18004.67
3232,3232,20141216T000000,475000.0,4,2.25,893.33,1557.67,2.0,0,0,3,7,893.33,0.0,1999,98011,47.75,-122.22,820.0,1548.33
3233,3233,20150415T000000,1062000.0,4,2.75,906.67,1333.33,1.5,0,2,5,8,613.33,293.33,1928,98117,47.68,-122.36,533.33,1333.33
3234,3234,20140715T000000,252000.0,2,1.0,313.33,5150.0,1.0,0,0,4,6,313.33,0.0,1926,98070,47.44,-122.46,456.67,11606.67
3235,3235,20150317T000000,580000.0,6,2.5,1198.67,4566.67,1.0,0,0,5,8,599.33,599.33,1964,98166,47.44,-122.34,631.33,3500.0
3236,3236,20141020T000000,374950.0,2,2.25,413.33,390.67,2.0,0,0,3,8,333.33,80.0,2008,98144,47.59,-122.32,420.0,370.33
3237,3237,20141216T000000,739000.0,5,4.0,1553.33,3300.0,2.0,0,2,4,9,866.67,686.67,1979,98056,47.51,-122.2,1126.67,3300.0
3238,3238,20141217T000000,271000.0,4,1.75,570.0,2400.0,1.0,0,0,5,7,303.33,266.67,1975,98031,47.4,-122.17,576.67,2400.0
3239,3239,20140613T000000,230000.0,2,1.0,310.0,2516.67,1.0,0,0,3,6,310.0,0.0,1986,98168,47.49,-122.3,456.67,3392.0
3240,3240,20150427T000000,210000.0,3,2.25,476.67,3050.0,1.0,0,0,3,7,356.67,120.0,1984,98023,47.32,-122.35,476.67,2121.33
3241,3241,20150224T000000,350000.0,3,2.75,550.0,1900.0,2.0,0,0,4,7,550.0,0.0,1988,98166,47.46,-122.35,440.0,2540.0
3242,3242,20150506T000000,491500.0,3,2.25,520.0,4000.0,1.0,0,0,4,7,370.0,150.0,1968,98034,47.73,-122.17,730.0,1537.33
3243,3243,20140909T000000,325000.0,3,2.5,623.33,3275.0,1.0,0,0,4,7,416.67,206.67,1994,98045,47.46,-121.74,460.0,3825.0
3244,3244,20141006T000000,190000.0,3,2.0,440.0,2541.67,1.0,0,0,3,7,440.0,0.0,1987,98038,47.36,-122.04,473.33,2500.0
3245,3245,20150504T000000,658600.0,4,2.0,466.67,1563.33,1.5,0,0,4,7,466.67,0.0,1945,98117,47.68,-122.38,466.67,1563.33
3246,3246,20150327T000000,299950.0,3,1.5,646.67,2983.67,1.0,0,0,3,7,433.33,213.33,1958,98168,47.47,-122.33,666.67,2773.0
3247,3247,20150330T000000,464000.0,5,2.0,666.67,1000.0,1.5,0,0,3,6,400.0,266.67,1931,98122,47.6,-122.3,443.33,1333.33
3248,3248,20140625T000000,308000.0,3,1.0,546.67,6048.0,1.5,0,0,3,6,546.67,0.0,1942,98168,47.5,-122.33,500.0,3021.67
3249,3249,20150129T000000,625000.0,3,1.0,340.0,2550.0,1.0,0,0,3,6,340.0,0.0,1919,98033,47.68,-122.2,623.33,1833.33
3250,3250,20150205T000000,240000.0,3,1.75,543.33,3150.0,1.0,0,0,4,7,360.0,183.33,1977,98032,47.37,-122.3,426.67,3033.33
3251,3251,20150504T000000,530000.0,4,2.5,980.0,11998.67,2.0,0,0,3,9,980.0,0.0,1995,98042,47.34,-122.07,963.33,11696.33
3252,3252,20141020T000000,1000000.0,5,4.5,706.67,2981.33,2.0,1,4,5,8,706.67,0.0,1963,98006,47.55,-122.2,956.67,2981.33
3253,3253,20140925T000000,439000.0,1,1.0,263.33,800.0,1.0,0,0,3,7,263.33,0.0,1918,98122,47.62,-122.3,526.67,855.33
3254,3254,20150511T000000,575000.0,4,1.75,673.33,2066.67,1.0,0,0,4,6,336.67,336.67,1948,98133,47.7,-122.35,480.0,1386.0
3255,3255,20141021T000000,418000.0,3,1.75,510.0,2412.67,1.0,0,0,3,7,510.0,0.0,1959,98155,47.76,-122.32,526.67,2412.67
3256,3256,20150428T000000,1208000.0,4,3.75,1083.33,3649.67,2.0,0,0,4,9,980.0,103.33,1989,98004,47.64,-122.22,780.0,5078.0
3257,3257,20140603T000000,1100000.0,4,3.75,976.67,1066.67,1.5,0,0,5,9,710.0,266.67,1925,98119,47.64,-122.36,633.33,1440.0
3258,3258,20150415T000000,1900000.0,3,3.75,1050.0,2850.0,2.0,0,0,3,10,1050.0,0.0,2007,98112,47.64,-122.28,836.67,2850.0
3259,3259,20141126T000000,580000.0,3,2.5,726.67,13426.0,2.0,0,0,3,9,726.67,0.0,1985,98072,47.73,-122.09,876.67,13333.33
3260,3260,20150311T000000,380000.0,2,1.0,346.67,2457.33,1.0,0,0,5,7,280.0,66.67,1939,98126,47.53,-122.38,643.33,1716.67
3261,3261,20140723T000000,256000.0,3,1.0,293.33,1791.67,1.0,0,0,4,5,293.33,0.0,1924,98055,47.49,-122.2,326.67,1612.67
3262,3262,20140515T000000,349950.0,3,1.0,466.67,2355.33,1.0,0,0,3,8,466.67,0.0,1957,98125,47.71,-122.32,466.67,2440.0
3263,3263,20140701T000000,691500.0,4,2.5,866.67,2400.0,2.0,0,0,3,7,866.67,0.0,2002,98115,47.69,-122.27,596.67,2058.33
3264,3264,20141031T000000,556000.0,3,1.75,530.0,833.33,1.5,0,0,4,7,396.67,133.33,1908,98105,47.67,-122.3,473.33,1266.67
3265,3265,20141120T000000,218000.0,3,2.25,536.67,2361.33,1.0,0,0,4,8,426.67,110.0,1968,98023,47.31,-122.38,723.33,2835.0
3266,3266,20141205T000000,425000.0,4,2.0,463.33,1500.0,1.5,0,0,5,7,463.33,0.0,1908,98108,47.56,-122.31,633.33,1820.0
3267,3267,20140822T000000,935000.0,3,3.25,1236.67,12836.33,2.0,0,0,3,10,1236.67,0.0,1998,98014,47.69,-121.87,560.0,8621.67
3268,3268,20141007T000000,732000.0,4,1.75,786.67,3766.67,1.0,0,0,4,9,786.67,0.0,1974,98006,47.57,-122.16,763.33,3983.67
3269,3269,20150127T000000,805500.0,3,1.0,480.0,3443.33,1.0,0,0,4,7,480.0,0.0,1952,98004,47.62,-122.19,693.33,3442.33
3270,3270,20150204T000000,507250.0,3,1.75,466.67,1916.67,1.0,0,2,3,6,366.67,100.0,1915,98126,47.57,-122.38,500.0,1725.0
3271,3271,20141202T000000,800000.0,4,2.5,1533.33,22456.33,2.0,0,0,3,10,1533.33,0.0,1990,98053,47.64,-121.99,1533.33,22456.33
3272,3272,20140903T000000,600000.0,3,2.25,700.0,2758.67,2.0,0,1,4,8,700.0,0.0,1979,98008,47.61,-122.11,806.67,6045.0
3273,3273,20150317T000000,627800.0,4,1.75,670.0,4014.67,1.0,0,0,3,9,670.0,0.0,1982,98074,47.64,-122.07,733.33,3714.67
3274,3274,20140624T000000,660000.0,2,2.25,850.0,2000.0,2.0,0,0,5,7,620.0,230.0,1902,98115,47.67,-122.32,670.0,1333.33
3275,3275,20141009T000000,153503.0,2,2.5,413.33,1216.33,2.0,0,0,3,7,413.33,0.0,1986,98003,47.32,-122.32,466.67,1240.33
3276,3276,20150120T000000,456500.0,3,2.25,696.67,3054.33,1.0,0,0,3,7,486.67,210.0,1975,98034,47.73,-122.17,653.33,2571.0
3277,3277,20140801T000000,1306000.0,5,2.5,923.33,2700.0,2.0,0,0,3,9,923.33,0.0,2002,98004,47.63,-122.21,690.0,2700.0
3278,3278,20141207T000000,843500.0,3,2.5,1186.67,3816.0,2.0,0,0,3,11,1186.67,0.0,1997,98052,47.71,-122.1,1096.67,3835.33
3279,3279,20140818T000000,625000.0,3,1.0,413.33,1360.0,1.0,0,0,3,7,413.33,0.0,1925,98103,47.67,-122.33,686.67,1360.0
3280,3280,20140611T000000,527000.0,2,1.75,546.67,1360.0,1.0,0,0,3,7,280.0,266.67,1921,98105,47.66,-122.33,660.0,1360.0
3281,3281,20150226T000000,1965000.0,5,3.75,1313.33,4579.33,1.5,0,3,4,9,1313.33,0.0,1951,98004,47.62,-122.21,790.0,4440.0
3282,3282,20150326T000000,1003000.0,5,2.5,1050.0,16698.0,2.0,0,0,4,9,1050.0,0.0,1969,98005,47.64,-122.18,1200.0,16262.33
3283,3283,20150225T000000,855000.0,4,3.0,850.0,1766.67,2.0,0,0,3,8,573.33,276.67,2013,98117,47.68,-122.37,530.0,1501.67
3284,3284,20140620T000000,725000.0,4,3.25,1313.33,9197.0,2.0,0,3,3,9,1146.67,166.67,2000,98059,47.52,-122.12,1140.0,9723.33
3285,3285,20141015T000000,315000.0,1,1.0,193.33,2400.0,1.0,0,0,3,6,193.33,0.0,2000,98126,47.52,-122.37,453.33,2520.0
3286,3286,20140924T000000,180000.0,3,1.75,443.33,5333.33,1.0,0,0,3,7,443.33,0.0,1978,98001,47.28,-122.26,443.33,4791.33
3287,3287,20150313T000000,700000.0,2,1.0,310.0,1666.67,1.0,0,3,3,7,310.0,0.0,2013,98136,47.53,-122.39,586.67,1742.67
3288,3288,20140811T000000,476500.0,3,1.0,353.33,2875.0,2.0,0,0,4,7,353.33,0.0,1997,98033,47.66,-122.18,670.0,2967.0
3289,3289,20140603T000000,193000.0,3,1.5,393.33,3016.0,1.0,0,0,3,7,393.33,0.0,1960,98148,47.43,-122.33,486.67,2980.67
3290,3290,20140819T000000,295000.0,4,2.5,616.67,2221.0,2.0,0,0,3,7,616.67,0.0,1990,98030,47.36,-122.2,616.67,2139.0
3291,3291,20140731T000000,363000.0,2,1.0,273.33,1626.67,1.0,0,0,4,6,273.33,0.0,1925,98136,47.55,-122.39,440.0,1626.67
3292,3292,20150129T000000,875000.0,4,2.5,1200.0,7264.67,2.0,0,0,4,11,1200.0,0.0,1990,98077,47.71,-122.07,1136.67,6621.33
3293,3293,20140514T000000,257200.0,3,2.0,616.67,2750.0,1.0,0,0,4,7,383.33,233.33,1952,98002,47.31,-122.21,526.67,2384.33
3294,3294,20140929T000000,555000.0,3,2.0,746.67,3750.0,1.0,0,0,3,8,746.67,0.0,1968,98008,47.64,-122.12,733.33,4166.67
3295,3295,20140624T000000,380000.0,3,2.25,620.0,5186.33,2.0,0,0,4,7,620.0,0.0,1963,98022,47.16,-121.65,370.0,3862.0
3296,3296,20140725T000000,282000.0,4,2.75,796.67,2443.33,2.0,0,0,3,7,796.67,0.0,1989,98023,47.31,-122.36,660.0,2245.0
3297,3297,20140606T000000,545000.0,4,2.5,680.0,2011.33,2.0,0,0,3,7,680.0,0.0,1990,98115,47.7,-122.32,460.0,1995.33
3298,3298,20140606T000000,550000.0,3,1.5,633.33,1666.67,1.5,0,0,3,7,546.67,86.67,1926,98115,47.68,-122.29,696.67,1666.67
3299,3299,20150313T000000,921500.0,3,1.5,633.33,1666.67,1.5,0,0,3,7,546.67,86.67,1926,98115,47.68,-122.29,696.67,1666.67
3300,3300,20150512T000000,885000.0,3,1.5,733.33,960.0,2.0,0,0,5,7,480.0,253.33,1904,98112,47.63,-122.31,813.33,1546.67
3301,3301,20140529T000000,820000.0,4,2.25,760.0,2220.0,1.5,0,2,3,8,653.33,106.67,1984,98119,47.65,-122.37,573.33,1778.67
3302,3302,20140513T000000,289000.0,3,1.0,363.33,2438.33,1.0,0,0,5,6,363.33,0.0,1981,98056,47.49,-122.16,363.33,1933.33
3303,3303,20150213T000000,334000.0,1,1.0,223.33,1916.67,1.0,0,0,3,7,223.33,0.0,2011,98116,47.56,-122.39,390.0,1916.67
3304,3304,20141028T000000,206000.0,3,1.0,350.0,1744.33,1.0,0,0,5,5,350.0,0.0,1906,98010,47.31,-122.0,323.33,2500.0
3305,3305,20140630T000000,491950.0,3,2.25,696.67,3577.67,1.0,0,0,3,7,480.0,216.67,1958,98115,47.7,-122.28,580.0,2700.0
3306,3306,20141113T000000,430000.0,3,2.5,676.67,2590.0,2.0,0,0,3,8,676.67,0.0,2003,98024,47.53,-121.93,453.33,3594.0
3307,3307,20140718T000000,208000.0,3,2.0,416.67,2665.0,1.0,0,0,4,7,416.67,0.0,1980,98042,47.37,-122.09,513.33,2550.0
3308,3308,20140708T000000,245000.0,4,2.25,866.67,2130.0,1.0,0,0,3,8,463.33,403.33,1978,98023,47.32,-122.37,703.33,2233.33
3309,3309,20150318T000000,426000.0,2,1.0,213.33,833.33,1.0,0,0,4,6,213.33,0.0,1918,98117,47.68,-122.36,486.67,1400.0
3310,3310,20140801T000000,400000.0,3,2.5,706.67,1247.33,2.0,0,0,3,7,706.67,0.0,2006,98059,47.48,-122.13,750.0,1565.33
3311,3311,20150414T000000,553000.0,3,1.0,443.33,1700.0,1.0,0,0,3,7,300.0,143.33,1942,98115,47.68,-122.29,500.0,1700.0
3312,3312,20150331T000000,296000.0,2,1.0,250.0,1560.0,1.0,0,0,3,5,250.0,0.0,1948,98117,47.69,-122.37,483.33,1466.67
3313,3313,20150217T000000,428000.0,3,2.5,743.33,10886.67,1.0,0,0,4,8,743.33,0.0,1977,98042,47.33,-122.1,800.0,11040.0
3314,3314,20140506T000000,325000.0,4,2.5,630.0,2052.0,1.0,0,0,3,7,326.67,303.33,1980,98106,47.55,-122.36,530.0,2318.0
3315,3315,20140721T000000,294000.0,2,1.0,273.33,2122.0,1.0,0,0,5,6,273.33,0.0,1952,98133,47.75,-122.34,526.67,3389.67
3316,3316,20150319T000000,410000.0,3,1.75,626.67,2808.0,1.0,0,0,4,7,460.0,166.67,1977,98059,47.51,-122.16,656.67,2841.0
3317,3317,20140603T000000,590000.0,4,4.25,786.67,19171.33,2.0,0,0,4,8,786.67,0.0,1987,98003,47.28,-122.29,679.0,11911.0
3318,3318,20141120T000000,445000.0,3,2.25,616.67,1350.0,2.0,0,0,4,7,616.67,0.0,1985,98029,47.57,-122.02,550.0,1489.33
3319,3319,20150325T000000,921000.0,4,2.5,770.0,1787.33,2.0,0,4,4,8,670.0,100.0,1928,98122,47.6,-122.28,843.33,1986.67
3320,3320,20150304T000000,496000.0,3,1.5,840.0,12538.67,1.0,0,0,3,8,840.0,0.0,1955,98045,47.48,-121.76,490.0,11250.0
3321,3321,20141212T000000,95000.0,2,1.0,266.67,2850.0,1.0,0,0,3,7,266.67,0.0,1947,98198,47.41,-122.29,496.67,2850.0
3322,3322,20140925T000000,359000.0,4,1.75,526.67,2132.0,1.0,0,0,4,6,263.33,263.33,1945,98126,47.54,-122.37,393.33,2132.0
3323,3323,20140502T000000,452500.0,3,2.5,810.0,29475.33,1.0,0,0,4,7,523.33,286.67,1985,98045,47.48,-121.72,520.0,18942.33
3324,3324,20141202T000000,555000.0,4,1.75,783.33,2066.67,1.5,0,0,4,7,470.0,313.33,1946,98116,47.56,-122.4,600.0,2050.0
3325,3325,20140924T000000,549900.0,5,3.0,1266.67,14105.33,1.5,0,0,4,9,1266.67,0.0,1984,98042,47.35,-122.1,860.0,11925.0
3326,3326,20140610T000000,569000.0,5,3.0,1223.33,3527.67,1.0,0,0,5,8,686.67,536.67,1952,98155,47.76,-122.28,906.67,4621.67
3327,3327,20140716T000000,318500.0,4,2.0,593.33,2450.0,1.0,0,0,5,7,300.0,293.33,1974,98058,47.46,-122.16,493.33,2450.0
